SetID	P.value	N.Marker.All	N.Marker.Test	MAC	m	Method.bin	MAP	cases_cMAC	cases_cMAF	controls_cMAC	controls_cMAF	no_of_carriers	enrichment_ratio	P_regression	OR_noOfMutations	OR_L95	OR_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene199	0.613973255998246	10	9	35	23	ER.A	-1	16	0.005442	19	0.006209	23	0.876	0.665163315271749	0.897	0.547	1.469	-0.109	0.252	1	297500	298500	protein_coding	+	info199	info199	NA
Gene1065	0.615159541053619	10	9	35	24	ER.A	-1	16	0.005442	19	0.006209	24	0.876	0.676161702883762	0.89	0.514	1.54	-0.117	0.28	1	1596500	1597500	protein_coding	+	info1065	info1065	NA
Gene843	0.615280588798883	10	10	36	30	ER.A	-1	17	0.005782	19	0.006209	30	0.931	0.951708491519884	0.982	0.537	1.793	-0.019	0.308	1	1263500	1264500	protein_coding	+	info843	info843	NA
Gene1040	0.615604593026609	10	8	28	22	ER.A	-1	14	0.004762	14	0.004575	22	1.041	0.979167794998977	1.008	0.543	1.872	0.008	0.316	1	1559000	1560000	non_coding	-	info1040	info1040	NA
Gene570	0.616217161852128	10	9	34	20	ER.A	-1	13	0.004422	21	0.006863	20	0.644	0.42262207217118	0.819	0.503	1.334	-0.2	0.249	1	854000	855000	non_coding	-	info570	info570	NA
Gene958	0.61668476157887	10	10	34	30	ER.A	-1	13	0.004422	21	0.006863	30	0.644	0.369778696991826	0.734	0.373	1.443	-0.309	0.345	1	1436000	1437000	non_coding	-	info958	info958	NA
Gene726	0.617004347818192	10	9	29	24	ER.A	-1	17	0.005782	12	0.003922	24	1.474	0.419909178858487	1.32	0.672	2.594	0.278	0.345	1	1088000	1089000	non_coding	-	info726	info726	NA
Gene827	0.61728937594525	10	9	46	25	MA	-1	24	0.008163	22	0.00719	25	1.135	0.838396010153652	1.045	0.687	1.588	0.044	0.214	1	1239500	1240500	protein_coding	+	info827	info827	NA
Gene823	0.61773856453512	10	8	29	28	ER.A	-1	16	0.005442	13	0.004248	28	1.281	0.471640349778568	1.315	0.624	2.772	0.274	0.381	1	1233500	1234500	protein_coding	+	info823	info823	NA
Gene396	0.618063802846399	10	7	25	12	ER.A	-1	10	0.003401	15	0.004902	12	0.694	0.49304963196257	0.839	0.508	1.385	-0.175	0.256	1	593000	594000	non_coding	-	info396	info396	NA
Gene425	0.618198397519281	10	8	25	13	ER.A	-1	11	0.003741	14	0.004575	13	0.818	0.684207577611686	0.901	0.543	1.492	-0.105	0.258	1	636500	637500	protein_coding	+	info425	info425	NA
Gene581	0.618294678330794	10	5	20	16	ER	3.33336262818681e-06	9	0.003061	11	0.003595	16	0.851	0.639851960315217	0.831	0.383	1.803	-0.185	0.395	1	870500	871500	protein_coding	+	info581	info581	NA
Gene685	0.618577952793762	10	7	27	10	ER.A	-1	11	0.003741	16	0.005229	10	0.715	0.57371617234412	0.881	0.568	1.369	-0.126	0.225	1	1026500	1027500	protein_coding	+	info685	info685	NA
Gene888	0.619921902412187	10	10	19	11	ER	0.000148285596858436	10	0.003401	9	0.002941	11	1.156	0.85719662912174	1.058	0.571	1.96	0.057	0.314	1	1331000	1332000	non_coding	-	info888	info888	NA
Gene1301	0.6207552686556	10	9	37	30	ER.A	-1	21	0.007143	16	0.005229	30	1.366	0.402336120651017	1.287	0.713	2.326	0.253	0.302	1	1950500	1951500	protein_coding	+	info1301	info1301	NA
Gene730	0.621496336810414	10	8	24	18	ER.A	-1	11	0.003741	13	0.004248	18	0.881	0.687900516429407	0.87	0.44	1.718	-0.14	0.347	1	1094000	1095000	non_coding	-	info730	info730	NA
Gene1176	0.621654691452368	10	10	29	18	ER.A	-1	11	0.003741	18	0.005882	18	0.636	0.426071552731391	0.796	0.455	1.395	-0.228	0.286	1	1763000	1764000	non_coding	-	info1176	info1176	NA
Gene466	0.621898625392176	10	8	34	18	ER.A	-1	13	0.004422	21	0.006863	18	0.644	0.41619682768969	0.819	0.506	1.325	-0.2	0.246	1	698000	699000	non_coding	-	info466	info466	NA
Gene335	0.6230213785502	10	10	44	33	MA	-1	26	0.008844	18	0.005882	33	1.504	0.40396378786995	1.223	0.763	1.96	0.201	0.241	1	501500	502500	protein_coding	+	info335	info335	NA
Gene526	0.623202166873834	10	10	38	20	ER.A	-1	14	0.004762	24	0.007843	20	0.607	0.407009433861263	0.831	0.537	1.286	-0.185	0.223	1	788000	789000	non_coding	-	info526	info526	NA
Gene493	0.6232287411782	10	8	33	18	ER.A	-1	13	0.004422	20	0.006536	18	0.677	0.431514020257129	0.811	0.481	1.367	-0.21	0.267	1	738500	739500	protein_coding	+	info493	info493	NA
Gene341	0.623629741850904	10	9	30	18	ER.A	-1	17	0.005782	13	0.004248	18	1.361	0.444119076630634	1.24	0.715	2.148	0.215	0.281	1	510500	511500	protein_coding	+	info341	info341	NA
Gene1028	0.623664462347552	10	10	38	18	ER.A	-1	15	0.005102	23	0.007516	18	0.679	0.441408398815339	0.857	0.578	1.27	-0.155	0.201	1	1541000	1542000	non_coding	-	info1028	info1028	NA
Gene402	0.624548792850581	10	10	36	21	ER.A	-1	14	0.004762	22	0.00719	21	0.662	0.395458271803426	0.802	0.482	1.334	-0.221	0.26	1	602000	603000	non_coding	-	info402	info402	NA
Gene404	0.624753124877701	10	8	28	19	ER.A	-1	15	0.005102	13	0.004248	19	1.201	0.752678427237453	1.095	0.622	1.93	0.091	0.289	1	605000	606000	non_coding	-	info404	info404	NA
Gene826	0.624989869227213	10	4	17	13	ER	4.66443866950156e-05	10	0.003401	7	0.002288	13	1.486	0.533573044706051	1.302	0.567	2.99	0.264	0.424	1	1238000	1239000	non_coding	-	info826	info826	NA
Gene79	0.625113652781046	10	9	37	31	ER.A	-1	15	0.005102	22	0.00719	31	0.71	0.403696482549776	0.778	0.431	1.403	-0.251	0.301	1	117500	118500	protein_coding	+	info79	info79	NA
Gene902	0.625234010317783	10	10	40	23	ER.A	-1	19	0.006463	21	0.006863	23	0.942	0.990698390471658	0.998	0.657	1.515	-0.002	0.213	1	1352000	1353000	non_coding	-	info902	info902	NA
Gene631	0.625342037249207	10	10	44	24	MA	-1	24	0.008163	20	0.006536	24	1.249	0.591569112129233	1.126	0.73	1.738	0.119	0.221	1	945500	946500	protein_coding	+	info631	info631	NA
Gene1288	0.626466316113945	10	7	18	12	ER	7.85613634316467e-05	10	0.003401	8	0.002614	12	1.301	0.647358731579356	1.187	0.569	2.48	0.172	0.376	1	1931000	1932000	non_coding	-	info1288	info1288	NA
Gene754	0.626780247349915	10	10	35	18	ER.A	-1	19	0.006463	16	0.005229	18	1.236	0.794183873949162	1.057	0.695	1.609	0.056	0.214	1	1130000	1131000	non_coding	-	info754	info754	NA
Gene490	0.627763629443658	10	7	22	13	ER.A	-1	9	0.003061	13	0.004248	13	0.721	0.524889374232713	0.817	0.437	1.525	-0.203	0.319	1	734000	735000	non_coding	-	info490	info490	NA
Gene305	0.629737997647495	10	9	44	15	MA	-1	27	0.009184	17	0.005556	15	1.653	0.48134647387395	1.122	0.814	1.545	0.115	0.163	1	456500	457500	protein_coding	+	info305	info305	NA
Gene114	0.630636642006768	10	10	38	21	ER.A	-1	16	0.005442	22	0.00719	21	0.757	0.522222537058961	0.868	0.562	1.34	-0.142	0.222	1	170000	171000	non_coding	-	info114	info114	NA
Gene456	0.632591975477986	10	7	17	15	ER	8.29969000430976e-06	9	0.003061	8	0.002614	15	1.171	0.816484632105163	1.105	0.474	2.576	0.1	0.432	1	683000	684000	non_coding	-	info456	info456	NA
Gene458	0.632674664216228	10	6	18	13	ER	4.06884308507556e-05	7	0.002381	11	0.003595	13	0.662	0.430784456272702	0.728	0.33	1.604	-0.318	0.403	1	686000	687000	non_coding	-	info458	info458	NA
Gene789	0.633508981575123	10	10	36	19	ER.A	-1	15	0.005102	21	0.006863	19	0.743	0.461165806627095	0.836	0.518	1.347	-0.18	0.244	1	1182500	1183500	protein_coding	+	info789	info789	NA
Gene591	0.633699306119803	10	9	36	27	ER.A	-1	20	0.006803	16	0.005229	27	1.301	0.644546218317319	1.143	0.647	2.021	0.134	0.291	1	885500	886500	protein_coding	+	info591	info591	NA
Gene1202	0.634913503088704	10	9	16	10	ER	0.000369634813762949	6	0.002041	10	0.003268	10	0.625	0.469255344788922	0.758	0.358	1.604	-0.277	0.382	1	1802000	1803000	non_coding	-	info1202	info1202	NA
Gene1118	0.635582439888782	10	7	33	13	ER.A	-1	13	0.004422	20	0.006536	13	0.677	0.490806741821105	0.859	0.558	1.323	-0.152	0.22	1	1676000	1677000	non_coding	-	info1118	info1118	NA
Gene260	0.636273473480843	10	7	29	18	ER.A	-1	12	0.004082	17	0.005556	18	0.735	0.508437497852715	0.828	0.473	1.449	-0.189	0.286	1	389000	390000	non_coding	-	info260	info260	NA
Gene319	0.638468024639551	10	9	21	16	ER.A	-1	11	0.003741	10	0.003268	16	1.145	0.813491466175247	1.087	0.545	2.168	0.083	0.352	1	477500	478500	protein_coding	+	info319	info319	NA
Gene236	0.639138946547438	10	9	27	19	ER.A	-1	12	0.004082	15	0.004902	19	0.833	0.55735348024638	0.835	0.458	1.524	-0.18	0.307	1	353000	354000	non_coding	-	info236	info236	NA
Gene90	0.640197006644069	10	8	36	22	ER.A	-1	21	0.007143	15	0.004902	22	1.457	0.485930868915326	1.204	0.715	2.027	0.185	0.266	1	134000	135000	non_coding	-	info90	info90	NA
Gene175	0.640442633607477	10	9	30	19	ER.A	-1	13	0.004422	17	0.005556	19	0.796	0.760582441044526	0.914	0.514	1.626	-0.089	0.294	1	261500	262500	protein_coding	+	info175	info175	NA
Gene578	0.641388431250234	10	5	23	15	ER.A	-1	10	0.003401	13	0.004248	15	0.801	0.718957171536981	0.897	0.495	1.624	-0.109	0.303	1	866000	867000	non_coding	-	info578	info578	NA
Gene1093	0.641619951318377	10	9	29	17	ER.A	-1	11	0.003741	18	0.005882	17	0.636	0.521322270117251	0.834	0.48	1.451	-0.181	0.282	1	1638500	1639500	protein_coding	+	info1093	info1093	NA
Gene860	0.642179253060073	10	9	31	20	ER.A	-1	12	0.004082	19	0.006209	20	0.657	0.470533007605719	0.823	0.484	1.398	-0.195	0.27	1	1289000	1290000	non_coding	-	info860	info860	NA
Gene930	0.64279660669665	10	10	41	24	MA	-1	15	0.005102	26	0.008497	24	0.6	0.418880630457457	0.844	0.559	1.274	-0.17	0.21	1	1394000	1395000	non_coding	-	info930	info930	NA
Gene75	0.642845713400096	10	10	40	19	ER.A	-1	18	0.006122	22	0.00719	19	0.851	0.781616233416111	0.949	0.655	1.375	-0.053	0.189	1	111500	112500	protein_coding	+	info75	info75	NA
Gene1044	0.644317663052632	10	10	35	16	ER.A	-1	18	0.006122	17	0.005556	16	1.102	0.844637964976791	1.041	0.698	1.552	0.04	0.204	1	1565000	1566000	non_coding	-	info1044	info1044	NA
Gene431	0.644745828000358	10	8	34	21	ER.A	-1	14	0.004762	20	0.006536	21	0.729	0.494880222540536	0.832	0.491	1.41	-0.183	0.269	1	645500	646500	protein_coding	+	info431	info431	NA
Gene856	0.644865217055672	10	10	19	15	ER	5.92387184942148e-06	11	0.003741	8	0.002614	15	1.431	0.487085561436187	1.293	0.626	2.671	0.257	0.37	1	1283000	1284000	non_coding	-	info856	info856	NA
Gene606	0.646871936129332	10	9	35	21	ER.A	-1	20	0.006803	15	0.004902	21	1.388	0.458032902414425	1.218	0.723	2.051	0.197	0.266	1	908000	909000	non_coding	-	info606	info606	NA
Gene678	0.647015238826556	10	9	40	12	ER.A	-1	15	0.005102	25	0.00817	12	0.624	0.524401668977114	0.902	0.657	1.239	-0.103	0.162	1	1016000	1017000	non_coding	-	info678	info678	NA
Gene406	0.647172635855022	10	10	37	22	ER.A	-1	20	0.006803	17	0.005556	22	1.224	0.722097087890972	1.077	0.715	1.622	0.074	0.209	1	608000	609000	non_coding	-	info406	info406	NA
Gene1183	0.648816767689348	10	9	27	20	ER.A	-1	11	0.003741	16	0.005229	20	0.715	0.410689413132915	0.766	0.406	1.446	-0.267	0.324	1	1773500	1774500	protein_coding	+	info1183	info1183	NA
Gene148	0.649120767119265	10	10	48	16	MA	-1	29	0.009864	19	0.006209	16	1.589	0.469090819287183	1.117	0.828	1.507	0.111	0.153	1	221000	222000	non_coding	-	info148	info148	NA
Gene162	0.650034568338208	10	9	24	17	ER.A	-1	9	0.003061	15	0.004902	17	0.624	0.44314868720948	0.773	0.4	1.494	-0.258	0.336	1	242000	243000	non_coding	-	info162	info162	NA
Gene60	0.650217032304128	10	5	23	23	ER.A	-1	13	0.004422	10	0.003268	23	1.353	0.465735366589569	1.379	0.581	3.271	0.321	0.441	1	89000	90000	non_coding	-	info60	info60	NA
Gene400	0.652575524519465	10	10	22	13	ER.A	-1	12	0.004082	10	0.003268	13	1.249	0.669099306625896	1.136	0.633	2.04	0.128	0.299	1	599000	600000	non_coding	-	info400	info400	NA
Gene387	0.652630284311657	10	9	21	15	ER.A	-1	8	0.002721	13	0.004248	15	0.641	0.469554258301318	0.773	0.384	1.555	-0.258	0.357	1	579500	580500	protein_coding	+	info387	info387	NA
Gene127	0.655532001448422	10	10	35	26	ER.A	-1	16	0.005442	19	0.006209	26	0.876	0.867480815560188	0.953	0.543	1.673	-0.048	0.287	1	189500	190500	protein_coding	+	info127	info127	NA
Gene180	0.65613287015614	10	7	30	24	ER.A	-1	14	0.004762	16	0.005229	24	0.911	0.892054856133197	0.957	0.507	1.806	-0.044	0.324	1	269000	270000	non_coding	-	info180	info180	NA
Gene1219	0.656418077535531	10	7	20	16	ER	1.29393229953495e-06	11	0.003741	9	0.002941	16	1.272	0.541483780879319	1.258	0.603	2.625	0.229	0.375	1	1827500	1828500	protein_coding	+	info1219	info1219	NA
Gene778	0.656581009386175	10	8	42	26	MA	-1	18	0.006122	24	0.007843	26	0.781	0.623442665475705	0.893	0.568	1.404	-0.113	0.231	1	1166000	1167000	non_coding	-	info778	info778	NA
Gene1193	0.656628116171338	10	6	21	10	ER.A	-1	8	0.002721	13	0.004248	10	0.641	0.497885756405419	0.816	0.452	1.471	-0.204	0.301	1	1788500	1789500	protein_coding	+	info1193	info1193	NA
Gene1042	0.660454013235357	10	9	39	14	ER.A	-1	22	0.007483	17	0.005556	14	1.347	0.634286384258437	1.074	0.8	1.442	0.072	0.15	1	1562000	1563000	non_coding	-	info1042	info1042	NA
Gene1088	0.660763974968375	10	8	30	20	ER.A	-1	16	0.005442	14	0.004575	20	1.19	0.649039881786222	1.141	0.646	2.015	0.132	0.29	1	1631000	1632000	non_coding	-	info1088	info1088	NA
Gene1147	0.661610129265282	10	9	32	29	ER.A	-1	17	0.005782	15	0.004902	29	1.18	0.694969568211656	1.146	0.58	2.264	0.136	0.347	1	1719500	1720500	protein_coding	+	info1147	info1147	NA
Gene672	0.661654891019655	10	8	34	15	ER.A	-1	14	0.004762	20	0.006536	15	0.729	0.573732898753971	0.898	0.618	1.306	-0.107	0.191	1	1007000	1008000	non_coding	-	info672	info672	NA
Gene832	0.661815825102587	10	9	28	18	ER.A	-1	11	0.003741	17	0.005556	18	0.673	0.500068646530326	0.836	0.497	1.407	-0.179	0.265	1	1247000	1248000	non_coding	-	info832	info832	NA
Gene770	0.662872967982555	10	10	34	25	ER.A	-1	16	0.005442	18	0.005882	25	0.925	0.769190581835159	0.918	0.518	1.627	-0.086	0.292	1	1154000	1155000	non_coding	-	info770	info770	NA
Gene470	0.664523375973439	10	10	52	25	MA	-1	29	0.009864	23	0.007516	25	1.312	0.425530072849299	1.139	0.827	1.567	0.13	0.163	1	704000	705000	non_coding	-	info470	info470	NA
Gene518	0.66482319597799	10	9	29	23	ER.A	-1	13	0.004422	16	0.005229	23	0.846	0.643012115497231	0.859	0.453	1.631	-0.152	0.327	1	776000	777000	non_coding	-	info518	info518	NA
Gene1122	0.664836297389348	10	10	23	12	ER.A	-1	13	0.004422	10	0.003268	12	1.353	0.774993689070872	1.084	0.624	1.882	0.081	0.282	1	1682000	1683000	non_coding	-	info1122	info1122	NA
Gene160	0.66546628245491	10	5	11	11	ER	0.000130206124431124	5	0.001701	6	0.001961	11	0.867	0.843804505003635	0.885	0.262	2.991	-0.122	0.622	1	239000	240000	non_coding	-	info160	info160	NA
Gene519	0.665713067971423	10	10	35	21	ER.A	-1	19	0.006463	16	0.005229	21	1.236	0.71099016879109	1.099	0.668	1.807	0.094	0.254	1	777500	778500	protein_coding	+	info519	info519	NA
Gene1244	0.665802572642626	10	10	30	18	ER.A	-1	18	0.006122	12	0.003922	18	1.561	0.429815273753519	1.224	0.741	2.021	0.202	0.256	1	1865000	1866000	non_coding	-	info1244	info1244	NA
Gene1233	0.665998908871063	10	5	14	12	ER	6.30451119276708e-05	6	0.002041	8	0.002614	12	0.781	0.547046758346265	0.742	0.282	1.957	-0.298	0.495	1	1848500	1849500	protein_coding	+	info1233	info1233	NA
Gene1173	0.666031067107405	10	10	48	28	MA	-1	25	0.008503	23	0.007516	28	1.131	0.831882880334345	1.044	0.704	1.546	0.043	0.201	1	1758500	1759500	protein_coding	+	info1173	info1173	NA
Gene737	0.667501132071541	10	8	26	15	ER.A	-1	13	0.004422	13	0.004248	15	1.041	0.9675840620578	1.011	0.59	1.732	0.011	0.275	1	1104500	1105500	protein_coding	+	info737	info737	NA
Gene50	0.669645523292887	10	9	35	29	ER.A	-1	20	0.006803	15	0.004902	29	1.388	0.438231888415181	1.271	0.693	2.329	0.24	0.309	1	74000	75000	non_coding	-	info50	info50	NA
Gene277	0.669819101548044	10	8	30	15	ER.A	-1	13	0.004422	17	0.005556	15	0.796	0.582503407115453	0.868	0.523	1.44	-0.142	0.259	1	414500	415500	protein_coding	+	info277	info277	NA
Gene611	0.672375449915746	10	8	21	18	ER.A	-1	12	0.004082	9	0.002941	18	1.388	0.520763450469957	1.289	0.594	2.796	0.254	0.395	1	915500	916500	protein_coding	+	info611	info611	NA
Gene1171	0.673543252405218	10	10	38	21	ER.A	-1	21	0.007143	17	0.005556	21	1.286	0.677098200249344	1.098	0.706	1.708	0.094	0.225	1	1755500	1756500	protein_coding	+	info1171	info1171	NA
Gene1125	0.674963594126362	10	7	35	24	ER.A	-1	15	0.005102	20	0.006536	24	0.781	0.500070689023947	0.833	0.49	1.416	-0.182	0.27	1	1686500	1687500	protein_coding	+	info1125	info1125	NA
Gene65	0.675233718254246	10	10	32	22	ER.A	-1	18	0.006122	14	0.004575	22	1.338	0.485473815418898	1.22	0.697	2.135	0.199	0.285	1	96500	97500	protein_coding	+	info65	info65	NA
Gene280	0.675677828800584	10	9	33	21	ER.A	-1	13	0.004422	20	0.006536	21	0.677	0.460617552377564	0.827	0.5	1.369	-0.19	0.257	1	419000	420000	non_coding	-	info280	info280	NA
Gene1279	0.675702217809596	10	10	27	14	ER.A	-1	10	0.003401	17	0.005556	14	0.612	0.489898002017618	0.842	0.518	1.37	-0.171	0.248	1	1917500	1918500	protein_coding	+	info1279	info1279	NA
Gene1198	0.678006899771574	10	9	40	27	ER.A	-1	23	0.007823	17	0.005556	27	1.408	0.515572814234863	1.178	0.719	1.932	0.164	0.252	1	1796000	1797000	non_coding	-	info1198	info1198	NA
Gene447	0.678373730784269	10	8	20	15	ER	8.32346917654258e-06	12	0.004082	8	0.002614	15	1.562	0.45842529520234	1.327	0.628	2.8	0.283	0.381	1	669500	670500	protein_coding	+	info447	info447	NA
Gene1058	0.678542504319777	10	7	32	21	ER.A	-1	15	0.005102	17	0.005556	21	0.918	0.829246130019052	0.941	0.539	1.642	-0.061	0.284	1	1586000	1587000	non_coding	-	info1058	info1058	NA
Gene240	0.679546352924491	10	10	44	14	MA	-1	18	0.006122	26	0.008497	14	0.72	0.487335711248703	0.888	0.636	1.241	-0.118	0.17	1	359000	360000	non_coding	-	info240	info240	NA
Gene808	0.68036922232965	10	8	27	20	ER.A	-1	13	0.004422	14	0.004575	20	0.967	0.882382554046911	0.954	0.514	1.772	-0.047	0.316	1	1211000	1212000	non_coding	-	info808	info808	NA
Gene656	0.680748788545642	10	10	27	11	ER.A	-1	17	0.005782	10	0.003268	11	1.769	0.558585776301704	1.132	0.747	1.716	0.124	0.212	1	983000	984000	non_coding	-	info656	info656	NA
Gene899	0.68176227220242	10	10	34	22	ER.A	-1	19	0.006463	15	0.004902	22	1.318	0.533590432613612	1.183	0.697	2.006	0.168	0.269	1	1347500	1348500	protein_coding	+	info899	info899	NA
Gene640	0.682954876863878	10	7	27	15	ER.A	-1	14	0.004762	13	0.004248	15	1.121	0.968757327741081	0.989	0.582	1.682	-0.011	0.271	1	959000	960000	non_coding	-	info640	info640	NA
Gene26	0.68304397214292	10	10	29	15	ER.A	-1	14	0.004762	15	0.004902	15	0.971	0.965712356982961	1.01	0.635	1.607	0.01	0.237	1	38000	39000	non_coding	-	info26	info26	NA
Gene580	0.684562741872996	10	10	47	24	MA	-1	26	0.008844	21	0.006863	24	1.289	0.460504239611396	1.168	0.773	1.763	0.155	0.21	1	869000	870000	non_coding	-	info580	info580	NA
Gene1226	0.685149037323657	10	10	46	26	MA	-1	26	0.008844	20	0.006536	26	1.353	0.456726291049463	1.163	0.781	1.731	0.151	0.203	1	1838000	1839000	non_coding	-	info1226	info1226	NA
Gene202	0.687892934379531	10	10	38	23	ER.A	-1	21	0.007143	17	0.005556	23	1.286	0.490933930862925	1.177	0.741	1.869	0.163	0.236	1	302000	303000	non_coding	-	info202	info202	NA
Gene340	0.687973397257184	10	4	16	16	ER	2.27381767059481e-06	8	0.002721	8	0.002614	16	1.041	0.857704132746054	1.097	0.397	3.032	0.093	0.518	1	509000	510000	non_coding	-	info340	info340	NA
Gene161	0.688013688112162	10	9	34	18	ER.A	-1	19	0.006463	15	0.004902	18	1.318	0.529171235753143	1.176	0.709	1.951	0.162	0.258	1	240500	241500	protein_coding	+	info161	info161	NA
Gene838	0.68814792298179	10	10	32	11	ER.A	-1	11	0.003741	21	0.006863	11	0.545	0.534679906564497	0.89	0.615	1.287	-0.117	0.189	1	1256000	1257000	non_coding	-	info838	info838	NA
Gene1229	0.690837748374567	10	9	25	13	ER.A	-1	10	0.003401	15	0.004902	13	0.694	0.519791488184192	0.831	0.474	1.459	-0.185	0.287	1	1842500	1843500	protein_coding	+	info1229	info1229	NA
Gene187	0.691289280398204	10	6	21	15	ER.A	-1	10	0.003401	11	0.003595	15	0.946	0.936794023922135	0.974	0.501	1.891	-0.027	0.339	1	279500	280500	protein_coding	+	info187	info187	NA
Gene1163	0.692233201951752	10	5	25	20	ER.A	-1	10	0.003401	15	0.004902	20	0.694	0.512095506680572	0.789	0.389	1.601	-0.236	0.361	1	1743500	1744500	protein_coding	+	info1163	info1163	NA
Gene1220	0.694460539518864	10	10	27	21	ER.A	-1	14	0.004762	13	0.004248	21	1.121	0.772015033030426	1.103	0.568	2.142	0.098	0.339	1	1829000	1830000	non_coding	-	info1220	info1220	NA
Gene1225	0.694806697223294	10	10	39	13	ER.A	-1	23	0.007823	16	0.005229	13	1.496	0.576147490971514	1.096	0.795	1.511	0.092	0.164	1	1836500	1837500	protein_coding	+	info1225	info1225	NA
Gene761	0.69600606527703	10	9	28	18	ER.A	-1	16	0.005442	12	0.003922	18	1.388	0.503610386874186	1.211	0.691	2.12	0.191	0.286	1	1140500	1141500	protein_coding	+	info761	info761	NA
Gene1240	0.696109413350967	10	7	27	17	ER.A	-1	13	0.004422	14	0.004575	17	0.967	0.986976710164159	0.995	0.572	1.732	-0.005	0.283	1	1859000	1860000	non_coding	-	info1240	info1240	NA
Gene417	0.696359154735043	10	9	19	9	ER	0.000379913338836055	6	0.002041	13	0.004248	9	0.48	0.484348286871371	0.799	0.426	1.499	-0.225	0.321	1	624500	625500	protein_coding	+	info417	info417	NA
Gene828	0.696939087039679	10	8	32	25	ER.A	-1	18	0.006122	14	0.004575	25	1.338	0.453020534055621	1.264	0.686	2.33	0.234	0.312	1	1241000	1242000	non_coding	-	info828	info828	NA
Gene246	0.698279380779227	10	8	33	22	ER.A	-1	17	0.005782	16	0.005229	22	1.106	0.881394153675026	1.039	0.627	1.724	0.039	0.258	1	368000	369000	non_coding	-	info246	info246	NA
Gene814	0.699638611117687	10	10	34	28	ER.A	-1	14	0.004762	20	0.006536	28	0.729	0.51285101011612	0.816	0.445	1.499	-0.203	0.31	1	1220000	1221000	non_coding	-	info814	info814	NA
Gene460	0.70118874539663	10	8	44	33	MA	-1	19	0.006463	25	0.00817	33	0.791	0.503341945834386	0.84	0.504	1.4	-0.175	0.261	1	689000	690000	non_coding	-	info460	info460	NA
Gene773	0.702364025634066	10	10	44	18	MA	-1	19	0.006463	25	0.00817	18	0.791	0.710909559143062	0.938	0.67	1.315	-0.064	0.172	1	1158500	1159500	protein_coding	+	info773	info773	NA
Gene327	0.702703561675987	10	10	37	19	ER.A	-1	21	0.007143	16	0.005229	19	1.366	0.595560807609712	1.122	0.733	1.719	0.116	0.218	1	489500	490500	protein_coding	+	info327	info327	NA
Gene219	0.703478213552965	10	10	37	22	ER.A	-1	15	0.005102	22	0.00719	22	0.71	0.538614406770987	0.877	0.578	1.332	-0.131	0.213	1	327500	328500	protein_coding	+	info219	info219	NA
